Genome	TARA_082-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
GCA_026262685.1_ASM2626268v1_genomic	0.012996268
GCA_027295405.1_ASM2729540v1_genomic	0.0019116683
GCA_028117185.1_ASM2811718v1_genomic	0.16452098
GCA_028277365.1_ASM2827736v1_genomic	0.0012073029
GCA_028280635.1_ASM2828063v1_genomic	0.0010912856
GCA_000227505.4_ASM22750v4_genomic	0.008918379
GCA_000158175.1_ASM15817v1_genomic	0.004918935
GCA_030426545.1_ASM3042654v1_genomic	0.00038890232
GCA_029287595.1_ASM2928759v1_genomic	0.0016491557
GCA_029246385.1_ASM2924638v1_genomic	0.034517683
GCA_029253085.1_ASM2925308v1_genomic	0.0022632908
GCA_029253705.1_ASM2925370v1_genomic	0.0016559727
GCA_029859085.1_ASM2985908v1_genomic	0.002232081
GCA_029242325.1_ASM2924232v1_genomic	0.0035444573
GCA_002389505.1_ASM238950v1_genomic	0.0119370585
GCA_947258585.1_ERZ12284426_genomic	0.0017219576
GCA_030427485.1_ASM3042748v1_genomic	0.001255844
GCA_030428835.1_ASM3042883v1_genomic	0.0006851325
GCA_030431585.1_ASM3043158v1_genomic	0.0009024393
GCA_030433415.1_ASM3043341v1_genomic	0.014911846
GCA_030591305.1_ASM3059130v1_genomic	0.0018481083
GCA_030649675.1_ASM3064967v1_genomic	0.0028837835
GCA_030730585.1_ASM3073058v1_genomic	0.0006531875
GCA_035582765.1_UCONN_Acne_2_genomic	0.0029271739
GCA_018657645.1_ASM1865764v1_genomic	0.0009060941
GCA_902519405.1_AG-333-E20_genomic	0.01119773
GCA_902520195.1_AG-894-J17_genomic	0.0038582787
GCA_902631395.1_AH-326-F22_genomic	0.0098984875
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.018993001
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.0014401024
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.00066239934
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.004486388
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.0024149746
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.0066291275
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.0005988159
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.026720254
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.0029881669
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.0959831
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.037243597
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0010155395
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.0033819084
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.00077403727
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.00069341576
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.0009249956
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.00044918878
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.005387331
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.008573813
GCA_030427335.1_ASM3042733v1_genomic	0.008458146
GCA_000158155.1_ASM15815v1_genomic	0.0074883685
GCA_000169115.1_ASM16911v1_genomic	0.009631763
GCA_001983995.1_ASM198399v1_genomic	0.0056261304
GCA_000764025.1_ASM76402v1_genomic	0.0075665754
GCA_003457605.1_ASM345760v1_genomic	0.002997477
GCA_003520285.1_ASM352028v1_genomic	0.01000349
GCA_004340525.1_ASM434052v1_genomic	0.0043009394
GCA_004354085.1_ASM435408v1_genomic	0.0024416195
GCA_004745945.1_ASM474594v1_genomic	0.0037757007
GCA_008064665.1_ASM806466v1_genomic	0.0016667863
GCA_008081075.1_ASM808107v1_genomic	0.00062567176
GCA_009910365.1_ASM991036v1_genomic	0.0104956245
GCA_009937065.1_ASM993706v1_genomic	0.0020933805
GCA_014077625.1_ASM1407762v1_genomic	0.013674811
GCA_014652275.1_ASM1465227v1_genomic	0.007242165
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.0025272553
GCA_026710905.1_ASM2671090v1_genomic	0.00126684
GCA_028282105.1_ASM2828210v1_genomic	0.0016689197
GCA_902705825.1_Halioglobus_sp._strain_BC5_1_genomic	0.005324536
GCA_000153125.2_ASM15312v2_genomic	0.007839107
GCA_002377985.1_ASM237798v1_genomic	0.0025435183
GCA_008064635.1_ASM806463v1_genomic	0.0056393733
GCA_015222725.1_ASM1522272v1_genomic	0.0014424394
