Genome	TARA_067-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.0007108889
GCA_016744355.1_ASM1674435v1_genomic	0.0006432548
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.007737774
GCA_017255185.1_ASM1725518v1_genomic	0.00087827723
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.0040429197
GCA_020443325.1_ASM2044332v1_genomic	0.000118527016
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.020391176
GCA_020443345.1_ASM2044334v1_genomic	0.00016005628
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.0030177224
GCA_030066555.1_ASM3006655v1_genomic	0.00042037613
GCA_030427335.1_ASM3042733v1_genomic	0.0013627926
GCA_020443425.1_ASM2044342v1_genomic	0.00023280726
GCA_000158155.1_ASM15815v1_genomic	0.0018475732
GCA_022425845.1_ASM2242584v1_genomic	0.00059105956
GCA_000169115.1_ASM16911v1_genomic	0.05205107
GCA_001983995.1_ASM198399v1_genomic	0.0015650721
GCA_023253715.1_ASM2325371v1_genomic	0.0017925116
GCA_000764025.1_ASM76402v1_genomic	0.0017258191
GCA_024234675.1_ASM2423467v1_genomic	0.000806263
GCA_003457605.1_ASM345760v1_genomic	0.0008401957
GCA_024234735.1_ASM2423473v1_genomic	0.0013561752
GCA_003520285.1_ASM352028v1_genomic	0.0014931513
GCA_024234815.1_ASM2423481v1_genomic	0.0008790648
GCA_004340525.1_ASM434052v1_genomic	0.0011223962
GCA_024234855.1_ASM2423485v1_genomic	0.00089952804
GCA_004354085.1_ASM435408v1_genomic	0.0006279912
GCA_024640505.1_ASM2464050v1_genomic	0.000121492405
GCA_004745945.1_ASM474594v1_genomic	0.0008339297
GCA_024642245.1_ASM2464224v1_genomic	0.00017691146
GCA_008064665.1_ASM806466v1_genomic	0.0004521328
GCA_024642265.1_ASM2464226v1_genomic	0.00022393819
GCA_008081075.1_ASM808107v1_genomic	0.0013417345
GCA_024644535.1_ASM2464453v1_genomic	0.0033143891
GCA_009910365.1_ASM991036v1_genomic	0.0024229367
GCA_024686215.1_ASM2468621v1_genomic	0.00042401595
GCA_009937065.1_ASM993706v1_genomic	0.006650183
GCA_024742415.1_ASM2474241v1_genomic	0.00040743046
GCA_014077625.1_ASM1407762v1_genomic	0.0032323224
GCA_026230195.1_ASM2623019v1_genomic	0.023706086
GCA_026262625.1_ASM2626262v1_genomic	0.002083138
GCA_014652275.1_ASM1465227v1_genomic	0.0016036353
GCA_026262685.1_ASM2626268v1_genomic	0.012546344
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.0011236344
GCA_027295405.1_ASM2729540v1_genomic	0.00046140683
GCA_026710905.1_ASM2671090v1_genomic	0.00046658155
GCA_028117185.1_ASM2811718v1_genomic	0.14019565
GCA_028282105.1_ASM2828210v1_genomic	0.00039449774
GCA_028277365.1_ASM2827736v1_genomic	0.0003105228
GCA_902705825.1_Halioglobus_sp._strain_BC5_1_genomic	0.0011765813
GCA_000153125.2_ASM15312v2_genomic	0.002155698
GCA_002377985.1_ASM237798v1_genomic	0.0023115345
GCA_008064635.1_ASM806463v1_genomic	0.0005098516
GCA_015222725.1_ASM1522272v1_genomic	0.0003184184
