Genome	TARA_084-QUALITY_PASSED_R1.fastq.gz Relative Abundance (%)
GCA_905478845.1_0.2_20180511_Bin_174_1_genomic	0.0040315255
GCA_008370495.1_ASM837049v1_genomic	0.003322689
GCA_905479205.1_0.2_20180524_Bin_119_sub_1_genomic	0.0031313368
GCA_002428935.1_ASM242893v1_genomic	0.0015596843
GCA_913031575.1_ERR598978_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.0008367972
GCA_002699145.1_ASM269914v1_genomic	0.0028151507
GCA_938091425.1_S4_Bin_Bin_207_sub_1_genomic	0.007064678
GCA_002456975.1_ASM245697v1_genomic	0.004655164
GCA_938091995.1_S4_Bin_METABAT_131_1_genomic	0.004918624
GCA_002692965.1_ASM269296v1_genomic	0.005521338
GCA_913048495.1_ERR599053_bin.87_MetaBAT_v2.12.1_MAG_genomic	0.008699369
GCA_002691565.1_ASM269156v1_genomic	0.0012038708
GCA_913056165.1_SRR4030075_bin.37_MetaBAT_v2.12.1_MAG_genomic	0.0015202864
GCA_002721785.1_ASM272178v1_genomic	0.0021882963
GCA_913057135.1_SRR4030062_bin.3_MetaBAT_v2.12.1_MAG_genomic	0.035684045
GCA_002748505.1_ASM274850v1_genomic	0.003166306
GCA_913064725.1_ERR2098371_bin.22_MetaBAT_v2.12.1_MAG_genomic	0.004421417
GCA_002862465.1_ASM286246v1_genomic	0.005421809
GCA_913062625.1_SRR5620817_bin.66_MetaBAT_v2.12.1_MAG_genomic	0.19270866
GCA_030427085.1_ASM3042708v1_genomic	0.017975831
GCA_913063005.1_ERR771004_bin.4_MetaBAT_v2.12.1_MAG_genomic	0.06715015
GCA_002866825.1_ASM286682v1_genomic	0.005673269
GCA_938045215.1_N2_Bin_Bin_145_1_genomic	0.0012695587
GCA_002868715.1_ASM286871v1_genomic	0.006410491
GCA_938074045.1_S2_Bin_METABAT_101_1_genomic	0.006346476
GCA_003402235.1_ASM340223v1_genomic	0.005357994
GCA_938074135.1_S3_Bin_MAXBIN_098_sub_1_genomic	0.0010487168
GCA_003646405.1_ASM364640v1_genomic	0.007450048
GCA_938084055.1_S3_Bin_MAXBIN_084_1_genomic	0.00075042946
GCA_003646415.1_ASM364641v1_genomic	0.0041584936
GCA_938085095.1_S3_Bin_Bin_3_sub_1_genomic	0.0010135014
GCA_009388985.1_ASM938898v1_genomic	0.006211559
GCA_938091485.1_S4_Bin_METABAT_204_1_genomic	0.0003792902
GCA_009937575.1_ASM993757v1_genomic	0.000965515
GCA_943787385.1_05052020-pm_METABAT_10_genomic	0.008291573
GCA_010669285.1_ASM1066928v1_genomic	0.008403886
GCA_943787485.1_05052020-am_METABAT_80_genomic	0.011760591
GCA_012270045.1_ASM1227004v1_genomic	0.00033841317
GCA_030427335.1_ASM3042733v1_genomic	0.015071274
GCA_013214285.1_ASM1321428v1_genomic	0.0038853963
GCA_000158155.1_ASM15815v1_genomic	0.013805229
GCA_013911345.1_ASM1391134v1_genomic	0.0007021836
GCA_000169115.1_ASM16911v1_genomic	0.014112945
GCA_016704305.1_ASM1670430v1_genomic	0.010807347
GCA_001983995.1_ASM198399v1_genomic	0.011964191
GCA_016744355.1_ASM1674435v1_genomic	0.005861271
GCA_000764025.1_ASM76402v1_genomic	0.015800394
GCA_017255185.1_ASM1725518v1_genomic	0.0041240193
GCA_003457605.1_ASM345760v1_genomic	0.0053977813
GCA_020443325.1_ASM2044332v1_genomic	0.0005276717
GCA_003520285.1_ASM352028v1_genomic	0.018594489
GCA_020443345.1_ASM2044334v1_genomic	0.0005809999
GCA_004340525.1_ASM434052v1_genomic	0.0053367494
GCA_030066555.1_ASM3006655v1_genomic	0.0018252032
GCA_004354085.1_ASM435408v1_genomic	0.003690281
GCA_020443425.1_ASM2044342v1_genomic	0.0021481742
GCA_004745945.1_ASM474594v1_genomic	0.005417684
GCA_022425845.1_ASM2242584v1_genomic	0.002596839
GCA_008064665.1_ASM806466v1_genomic	0.002738446
GCA_023253715.1_ASM2325371v1_genomic	0.014741098
GCA_008081075.1_ASM808107v1_genomic	0.0002968245
GCA_024234675.1_ASM2423467v1_genomic	0.00490965
GCA_009910365.1_ASM991036v1_genomic	0.01938967
GCA_024234735.1_ASM2423473v1_genomic	0.00606819
GCA_009937065.1_ASM993706v1_genomic	0.0023891935
GCA_024234815.1_ASM2423481v1_genomic	0.008354734
GCA_014077625.1_ASM1407762v1_genomic	0.027026005
GCA_024234855.1_ASM2423485v1_genomic	0.006632202
GCA_014652275.1_ASM1465227v1_genomic	0.007513019
GCA_024640505.1_ASM2464050v1_genomic	0.00057892373
GCA_018342035.1_IUB_Sapp_1.0_genomic	0.00906849
GCA_024642245.1_ASM2464224v1_genomic	0.001067045
GCA_026710905.1_ASM2671090v1_genomic	0.0015998209
GCA_024642265.1_ASM2464226v1_genomic	0.00095072517
GCA_028282105.1_ASM2828210v1_genomic	0.0020977221
GCA_024644535.1_ASM2464453v1_genomic	0.01109511
GCA_902705825.1_Halioglobus_sp._strain_BC5_1_genomic	0.010080098
GCA_024686215.1_ASM2468621v1_genomic	0.0021170308
GCA_000153125.2_ASM15312v2_genomic	0.01833182
GCA_024742415.1_ASM2474241v1_genomic	0.0054542413
GCA_002377985.1_ASM237798v1_genomic	0.0029406343
GCA_026230195.1_ASM2623019v1_genomic	0.01076636
GCA_008064635.1_ASM806463v1_genomic	0.0060106586
GCA_026262625.1_ASM2626262v1_genomic	0.01328267
GCA_015222725.1_ASM1522272v1_genomic	0.0027189553
GCA_026262685.1_ASM2626268v1_genomic	0.014153753
GCA_027295405.1_ASM2729540v1_genomic	0.0024529558
GCA_028117185.1_ASM2811718v1_genomic	0.19360639
GCA_028277365.1_ASM2827736v1_genomic	0.0012398548
